year,month,day,hour,minute,temp,dewpt,press,wind_sin,wind_cos,wind_speed,roll_proportion_72_class_3.0,roll_proportion_72_class_2.0,roll_proportion_72_class_1.0,roll_proportion_72_class_0.0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_24,tp,u10,v10,vis
2010,1,4,0,0,7.0,7.0,1011.0,0.984807753012208,0.1736481776669304,6.0,0.8194444444444444,0.1666666666666666,0.0138888888888888,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,-2.00555,0.31223,3
2010,1,4,1,0,7.0,6.0,1011.0,0.9396926207859084,0.3420201433256688,4.0,0.8194444444444444,0.1666666666666666,0.0138888888888888,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,-2.10612,0.42066,3
2010,1,4,2,0,6.0,6.0,1010.0,0.9396926207859084,0.3420201433256688,6.0,0.8333333333333334,0.1527777777777778,0.0138888888888888,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,-2.18509,0.55791,3
2010,1,4,3,0,7.0,6.0,1010.0,0.984807753012208,0.1736481776669304,7.0,0.8472222222222222,0.1388888888888889,0.0138888888888888,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,-2.53122,0.41627,3
2010,1,4,4,0,7.0,6.0,1009.0,1.0,6.123233995736766e-17,5.0,0.8611111111111112,0.125,0.0138888888888888,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,-2.46767,0.21822,3
2010,1,4,5,0,7.0,6.0,1008.0,0.984807753012208,0.1736481776669304,6.0,0.875,0.1111111111111111,0.0138888888888888,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,-2.54788,0.227,3
2010,1,4,6,0,6.0,6.0,1007.0,0.984807753012208,-0.1736481776669303,5.0,0.8888888888888888,0.0972222222222222,0.0138888888888888,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,-2.90635,0.08661,3
2010,1,4,7,0,6.0,5.0,1006.0,1.0,6.123233995736766e-17,6.0,0.9027777777777778,0.0833333333333333,0.0138888888888888,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00046,-3.06429,-0.12398,3
2010,1,4,8,0,7.0,5.0,1005.0,1.0,6.123233995736766e-17,7.0,0.9166666666666666,0.0694444444444444,0.0138888888888888,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,-3.05504,-0.24682,3
2010,1,4,9,0,6.0,5.0,1005.0,1.0,6.123233995736766e-17,5.0,0.9305555555555556,0.0555555555555555,0.0138888888888888,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,-3.40981,-0.48874,3
2010,1,4,10,0,7.0,5.0,1005.0,0.9396926207859084,-0.3420201433256687,6.0,0.9444444444444444,0.0555555555555555,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,-3.48446,-0.52697,3
2010,1,4,11,0,8.0,5.0,1005.0,1.0,6.123233995736766e-17,5.0,0.9444444444444444,0.0555555555555555,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,-3.77444,-0.59277,3
2010,1,4,12,0,9.0,6.0,1004.0,0.984807753012208,0.1736481776669304,7.0,0.9444444444444444,0.0555555555555555,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,-4.71164,-0.94124,3
2010,1,4,13,0,9.0,6.0,1003.0,0.8660254037844386,0.5000000000000001,5.0,0.9444444444444444,0.0555555555555555,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,-4.78136,-1.17439,3
2010,1,4,14,0,10.0,7.0,1002.0,0.766044443118978,0.6427876096865394,4.0,0.9444444444444444,0.0555555555555555,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,-4.62033,-1.19695,3
2010,1,4,15,0,11.0,7.0,1002.0,0.984807753012208,0.1736481776669304,4.0,0.9444444444444444,0.0555555555555555,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00479,-4.04098,-1.29221,3
2010,1,4,16,0,10.0,7.0,1002.0,1.0,6.123233995736766e-17,3.0,0.9444444444444444,0.0555555555555555,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00388,-3.47274,-1.64444,3
2010,1,4,17,0,10.0,7.0,1002.0,0.766044443118978,0.6427876096865394,5.0,0.9444444444444444,0.0555555555555555,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00662,-3.26543,-2.19346,3
2010,1,4,18,0,9.0,7.0,1002.0,0.7071067811865475,0.7071067811865476,3.0,0.9444444444444444,0.0555555555555555,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.01096,-3.52888,-2.58015,3
2010,1,4,19,0,9.0,7.0,1003.0,0.6427876096865393,0.766044443118978,3.0,0.9444444444444444,0.0555555555555555,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00046,-3.85897,-2.8929,3
2010,1,4,20,0,9.0,7.0,1003.0,0.6427876096865393,0.766044443118978,5.0,0.9444444444444444,0.0555555555555555,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00525,-3.94103,-3.27019,3
2010,1,4,21,0,8.0,6.0,1003.0,0.6427876096865393,0.766044443118978,7.0,0.9444444444444444,0.0555555555555555,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00091,-3.93363,-3.64999,3
2010,1,4,22,0,8.0,6.0,1004.0,0.4999999999999999,0.8660254037844387,8.0,0.9444444444444444,0.0555555555555555,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00091,-3.86946,-3.94581,3
2010,1,4,23,0,8.0,6.0,1004.0,0.4999999999999999,0.8660254037844387,9.0,0.9444444444444444,0.0555555555555555,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00091,-4.07121,-4.19525,3
2010,1,5,0,0,8.0,6.0,1004.0,0.6427876096865393,0.766044443118978,5.0,0.9444444444444444,0.0555555555555555,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00091,-3.88797,-4.48418,3
2010,1,5,1,0,8.0,7.0,1004.0,0.3420201433256687,0.9396926207859084,9.0,0.9444444444444444,0.0555555555555555,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00046,-3.49248,-4.52868,3
2010,1,5,2,0,7.0,7.0,1004.0,0.1736481776669303,0.984807753012208,9.0,0.9583333333333334,0.0416666666666666,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00091,-3.37032,-4.53306,3
2010,1,5,3,0,7.0,6.0,1005.0,0.1736481776669303,0.984807753012208,9.0,0.9722222222222222,0.0277777777777777,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00297,-3.42832,-4.68097,3
2010,1,5,4,0,7.0,6.0,1005.0,0.1736481776669303,0.984807753012208,10.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00525,-3.308,-4.73801,3
2010,1,5,5,0,7.0,6.0,1005.0,0.3420201433256687,0.9396926207859084,12.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.01005,-3.18707,-4.89156,3
2010,1,5,6,0,7.0,5.0,1005.0,0.1736481776669303,0.984807753012208,11.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00708,-2.86994,-4.87025,3
2010,1,5,7,0,6.0,5.0,1006.0,0.1736481776669303,0.984807753012208,11.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00342,-2.56577,-4.90785,3
2010,1,5,8,0,6.0,4.0,1006.0,0.3420201433256687,0.9396926207859084,12.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00616,-2.31713,-4.69414,3
2010,1,5,9,0,5.0,3.0,1007.0,0.3420201433256687,0.9396926207859084,12.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0105,-2.0728,-4.48418,3
2010,1,5,10,0,5.0,3.0,1008.0,0.4999999999999999,0.8660254037844387,10.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.01278,-2.54418,-4.52429,3
2010,1,5,11,0,5.0,3.0,1008.0,0.3420201433256687,0.9396926207859084,8.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.01324,-2.43991,-4.52993,3
2010,1,5,12,0,6.0,2.0,1008.0,0.4999999999999999,0.8660254037844387,8.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.01963,-2.12216,-4.83515,3
2010,1,5,13,0,6.0,2.0,1007.0,0.4999999999999999,0.8660254037844387,7.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.01438,-1.76246,-4.73738,3
2010,1,5,14,0,5.0,2.0,1007.0,0.1736481776669303,0.984807753012208,7.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.01667,-1.52862,-4.64838,3
2010,1,5,15,0,5.0,2.0,1007.0,0.1736481776669303,0.984807753012208,7.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.01621,-1.18866,-4.40396,3
2010,1,5,16,0,5.0,2.0,1008.0,-2.4492935982947064e-16,1.0,5.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.01712,-1.14547,-4.34567,3
2010,1,5,17,0,4.0,1.0,1008.0,0.4999999999999999,0.8660254037844387,6.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.01187,-0.99924,-3.54784,3
2010,1,5,18,0,4.0,1.0,1008.0,0.8660254037844386,0.5000000000000001,6.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00662,-0.81292,-2.74561,3
2010,1,5,19,0,3.0,1.0,1008.0,-0.1736481776669312,0.984807753012208,3.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00183,-0.61548,-2.00983,3
2010,1,5,20,0,3.0,1.0,1008.0,-0.1736481776669312,0.984807753012208,3.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00046,-0.79441,-2.02988,3
2010,1,5,21,0,3.0,1.0,1008.0,0.8660254037844386,0.5000000000000001,2.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,-0.74258,-1.67577,3
2010,1,5,22,0,2.0,1.0,1008.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.65304,-0.27063,3
2010,1,5,23,0,1.0,0.0,1008.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.18475,0.74155,3
2010,1,6,0,0,0.0,0.0,1008.0,-0.9396926207859084,0.3420201433256681,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.05765,1.20972,3
2010,1,6,1,0,0.0,-1.0,1007.0,0.4999999999999999,-0.8660254037844387,3.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.07061,1.56257,3
2010,1,6,2,0,0.0,-1.0,1007.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.18228,1.20658,3
2010,1,6,3,0,1.0,-1.0,1007.0,0.7071067811865475,0.7071067811865476,2.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00137,0.20326,1.13451,3
2010,1,6,4,0,0.0,0.0,1007.0,1.0,6.123233995736766e-17,6.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00822,0.11256,1.33068,3
2010,1,6,5,0,1.0,0.0,1007.0,0.9396926207859084,0.3420201433256688,4.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.01438,0.03112,1.52497,3
2010,1,6,6,0,1.0,0.0,1006.0,0.766044443118978,-0.6427876096865394,5.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.02055,-0.06143,1.60707,3
2010,1,6,7,0,1.0,0.0,1007.0,0.819152044288992,-0.5735764363510458,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0605,-0.02811,1.70296,3
2010,1,6,8,0,1.0,1.0,1007.0,0.8660254037844387,-0.4999999999999998,4.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.07146,-0.16755,1.79446,3
2010,1,6,9,0,1.0,1.0,1007.0,0.4999999999999999,-0.8660254037844387,3.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.04109,-0.18236,1.97183,3
2010,1,6,10,0,2.0,1.0,1007.0,0.766044443118978,-0.6427876096865394,4.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.04246,-0.27182,1.76689,3
2010,1,6,11,0,3.0,1.0,1007.0,0.6427876096865395,-0.7660444431189779,4.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.04429,0.39144,1.57197,3
2010,1,6,12,0,4.0,0.0,1006.0,0.4999999999999999,-0.8660254037844387,3.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.04908,1.12318,1.19405,3
2010,1,6,13,0,5.0,1.0,1006.0,-0.6427876096865393,-0.766044443118978,4.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.06301,1.56741,0.58612,3
2010,1,6,14,0,5.0,3.0,1005.0,-0.9396926207859082,-0.3420201433256694,3.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.07443,1.78398,0.16432,3
2010,1,6,15,0,5.0,3.0,1005.0,-0.8660254037844384,-0.5000000000000004,2.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.16871,2.01411,-0.07258,3
2010,1,6,16,0,5.0,3.0,1005.0,-0.7660444431189779,-0.6427876096865395,2.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.83444,1.82778,-0.71123,3
2010,1,6,17,0,4.0,3.0,1005.0,-0.6427876096865393,-0.766044443118978,3.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.24223,0.78014,-1.2966,3
2010,1,6,18,0,4.0,3.0,1005.0,-0.5000000000000001,-0.8660254037844386,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.17031,0.02001,-2.04618,3
2010,1,6,19,0,3.0,2.5,1005.0,-0.3420201433256686,-0.9396926207859084,5.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.17031,-0.67656,-2.13455,3
2010,1,6,20,0,3.0,2.0,1005.0,0.9396926207859084,0.3420201433256688,4.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.06666,-0.97765,-1.8475,3
2010,1,6,21,0,2.0,2.0,1005.0,0.7933533402912352,0.6087614290087207,2.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.01918,-1.10413,-1.7397,3
2010,1,6,22,0,2.0,1.0,1005.0,0.573576436351046,0.8191520442889918,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00571,-1.00912,-1.91769,3
2010,1,6,23,0,0.5,0.5,1005.0,0.3007057995042731,0.9537169507482268,3.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00091,-1.07822,-1.77229,3
2010,1,7,0,0,0.0,0.0,1005.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,-1.27812,-1.56046,3
2010,1,7,1,0,1.0,0.0,1005.0,0.6427876096865393,0.766044443118978,3.5,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,-1.34661,-1.70711,3
2010,1,7,2,0,-2.0,-2.0,1005.0,-0.7660444431189781,0.6427876096865393,4.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00479,-1.29725,-1.91205,2
2010,1,7,3,0,-1.5,-2.0,1005.0,-0.7660444431189781,0.6427876096865393,4.0,0.9861111111111112,0.0138888888888888,0.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00228,-1.30774,-2.10697,3
2010,1,7,4,0,0.0,-1.0,1005.0,0.1736481776669303,0.984807753012208,6.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,0.00228,-1.2701,-2.20223,3
2010,1,7,5,0,1.0,0.0,1005.0,0.6427876096865393,0.766044443118978,6.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,0.00228,-1.37252,-2.35892,3
2010,1,7,6,0,1.0,0.0,1005.0,0.3420201433256687,0.9396926207859084,9.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,0.03059,-1.89141,-3.00508,3
2010,1,7,7,0,1.0,0.0,1006.0,0.6427876096865393,0.766044443118978,6.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,0.12534,-1.92102,-3.14296,3
2010,1,7,8,0,-2.0,-2.0,1006.0,-0.3420201433256686,-0.9396926207859084,2.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,0.12123,-2.0185,-3.43565,3
2010,1,7,9,0,0.0,-1.0,1007.0,-2.4492935982947064e-16,1.0,5.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.14588,-2.23568,-4.07617,3
2010,1,7,10,0,2.0,0.0,1008.0,0.1736481776669303,0.984807753012208,9.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.16164,-1.96236,-4.2761,3
2010,1,7,11,0,2.0,1.0,1009.0,0.3420201433256687,0.9396926207859084,9.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.35387,-2.08946,-4.91475,3
2010,1,7,12,0,4.0,2.0,1009.0,0.3420201433256687,0.9396926207859084,10.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.17967,-2.59662,-5.5841,3
2010,1,7,13,0,5.0,2.0,1009.0,0.1736481776669303,0.984807753012208,14.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.25707,-3.16795,-6.65269,3
2010,1,7,14,0,2.0,2.0,1009.0,0.3420201433256687,0.9396926207859084,15.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.35661,-3.4277,-6.68904,3
2010,1,7,15,0,3.0,1.5,1009.5,0.3420201433256687,0.9396926207859084,13.5,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.19451,-3.83923,-6.8006,3
2010,1,7,16,0,3.0,1.0,1010.0,0.3420201433256687,0.9396926207859084,14.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.14885,-3.83676,-6.28041,3
2010,1,7,17,0,2.0,1.0,1011.0,0.3420201433256687,0.9396926207859084,12.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0363,-3.74606,-6.0247,3
2010,1,7,18,0,0.0,0.0,1011.0,0.6427876096865393,0.766044443118978,12.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.17031,-3.40549,-5.75081,3
2010,1,7,19,0,0.0,-1.0,1012.0,0.3420201433256687,0.9396926207859084,10.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.02854,-3.35243,-5.58535,3
2010,1,7,20,0,1.0,-2.0,1013.0,0.3420201433256687,0.9396926207859084,11.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.07146,-3.44436,-5.50827,3
2010,1,7,21,0,0.0,-3.0,1014.0,0.3420201433256687,0.9396926207859084,10.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.06666,-3.08836,-5.40109,3
2010,1,7,22,0,1.0,-3.0,1014.0,0.3420201433256687,0.9396926207859084,8.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0363,-2.67189,-5.0871,3
2010,1,7,23,0,1.0,-2.0,1015.0,0.3420201433256687,0.9396926207859084,12.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0105,-2.00123,-4.9605,3
2010,1,8,0,0,-1.0,-2.0,1015.0,-0.1736481776669312,0.984807753012208,8.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00822,-1.94508,-4.76057,3
2010,1,8,1,0,-1.0,-2.0,1015.0,-2.4492935982947064e-16,1.0,6.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.00708,-1.43237,-3.89567,3
2010,1,8,2,0,0.0,-1.0,1015.0,0.766044443118978,0.6427876096865394,5.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.10159,-0.92459,-3.47576,3
2010,1,8,3,0,-1.0,-1.0,1015.0,-0.1736481776669312,0.984807753012208,5.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.08538,-0.53651,-3.48265,3
2010,1,8,4,0,0.0,0.0,1015.0,0.1736481776669303,0.984807753012208,6.0,0.9861111111111112,0.0138888888888888,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.18972,-0.45136,-3.71705,2
2010,1,8,5,0,-2.0,-2.0,1015.0,-0.5000000000000004,0.8660254037844384,4.0,0.9722222222222222,0.0277777777777777,0.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,0.13013,-0.37671,-3.88251,3
2010,1,8,6,0,-1.0,-1.0,1015.0,-0.6427876096865396,0.7660444431189778,3.0,0.9722222222222222,0.0277777777777777,0.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,0.25707,-0.36498,-3.80104,2
2010,1,8,7,0,-2.0,-2.0,1016.5,-0.7660444431189779,-0.6427876096865395,3.0,0.9583333333333334,0.0416666666666666,0.0,0.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,0.11484,-0.16446,-3.00258,0
2010,1,8,8,0,-1.0,-1.0,1017.0,-0.9182161068802764,-0.3960797660391511,2.0,0.9444444444444444,0.0416666666666666,0.0,0.0138888888888888,0.0,2.0,3.0,2.0,3.0,3.0,3.0,0.03059,-0.11511,-2.75689,1
2010,1,8,9,0,-2.0,-2.0,1017.0,-0.9932383577419422,-0.116092914125237,1.0,0.9305555555555556,0.0416666666666666,0.0138888888888888,0.0138888888888888,1.0,0.0,2.0,3.0,2.0,3.0,3.0,0.0468,-0.12498,-2.3163,2
2010,1,8,10,0,1.0,1.0,1017.0,-0.984807753012208,0.1736481776669299,1.0,0.9166666666666666,0.0555555555555555,0.0138888888888888,0.0138888888888888,2.0,1.0,0.0,2.0,3.0,2.0,3.0,0.14406,-1.46507,-2.12264,3
2010,1,8,11,0,2.0,1.0,1018.0,-0.9396926207859084,0.3420201433256681,2.0,0.9166666666666666,0.0555555555555555,0.0138888888888888,0.0138888888888888,3.0,2.0,1.0,0.0,2.0,3.0,3.0,0.12739,-2.07773,-2.43162,3
2010,1,8,12,0,3.0,2.0,1018.0,0.4999999999999999,-0.8660254037844387,2.0,0.9166666666666666,0.0555555555555555,0.0138888888888888,0.0138888888888888,3.0,3.0,2.0,1.0,0.0,2.0,3.0,0.09452,-2.21285,-3.1273,3
2010,1,8,13,0,4.0,0.0,1017.0,0.1736481776669303,0.984807753012208,7.0,0.9166666666666666,0.0555555555555555,0.0138888888888888,0.0138888888888888,3.0,3.0,3.0,2.0,1.0,0.0,3.0,0.12123,-1.93768,-3.73711,3
2010,1,8,14,0,5.0,0.0,1017.0,-2.4492935982947064e-16,1.0,7.0,0.9166666666666666,0.0555555555555555,0.0138888888888888,0.0138888888888888,3.0,3.0,3.0,3.0,2.0,1.0,3.0,0.11392,-1.47432,-4.07429,3
2010,1,8,15,0,5.0,-1.0,1017.0,0.3420201433256687,0.9396926207859084,8.0,0.9166666666666666,0.0555555555555555,0.0138888888888888,0.0138888888888888,3.0,3.0,3.0,3.0,3.0,2.0,3.0,0.2436,-1.28182,-4.42213,3
2010,1,8,16,0,4.0,-1.0,1018.0,0.1736481776669303,0.984807753012208,7.0,0.9166666666666666,0.0555555555555555,0.0138888888888888,0.0138888888888888,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.04109,-1.13622,-3.99156,3
2010,1,8,17,0,3.0,-1.0,1018.0,0.1736481776669303,0.984807753012208,4.0,0.9166666666666666,0.0555555555555555,0.0138888888888888,0.0138888888888888,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.03904,-0.67656,-3.29401,3
2010,1,8,18,0,1.0,-1.0,1018.0,-0.3420201433256686,0.9396926207859084,6.0,0.9166666666666666,0.0555555555555555,0.0138888888888888,0.0138888888888888,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.02374,-0.65065,-3.05961,3
2010,1,8,19,0,0.0,-1.0,1019.0,-2.4492935982947064e-16,1.0,5.0,0.9166666666666666,0.0555555555555555,0.0138888888888888,0.0138888888888888,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05525,-0.96716,-2.9117,3
2010,1,8,20,0,1.0,-1.0,1019.0,0.766044443118978,0.6427876096865394,4.0,0.9166666666666666,0.0555555555555555,0.0138888888888888,0.0138888888888888,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.021,-1.29725,-2.74123,3
2010,1,8,21,0,-1.0,-1.0,1020.0,-0.1736481776669312,0.984807753012208,4.0,0.9166666666666666,0.0555555555555555,0.0138888888888888,0.0138888888888888,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.02762,-1.07267,-2.25049,3
