year,month,day,hour,minute,msl,t2m,tp,u10,v10,vis
2010,1,1,0,0,100152.29793,6.77893,0.25844,2.4207,3.45907,10000.0
2010,1,1,1,0,100098.15034,6.67939,0.21209,1.0874,3.88714,4000.0
2010,1,1,2,0,100006.92782,6.71628,0.65659,1.60937,4.74827,4000.0
2010,1,1,3,0,99978.03563,7.06988,0.7139,2.21093,4.9225,4000.0
2010,1,1,4,0,99952.07308,7.38589,0.46596,1.58777,4.23748,4000.0
2010,1,1,5,0,99964.70078,7.32464,0.37761,1.0547,2.60734,4000.0
2010,1,1,6,0,100040.77006,7.25643,0.11255,1.23794,0.73653,3000.0
2010,1,1,7,0,100230.99378,6.76013,0.12397,1.7087,-1.77919,3000.0
2010,1,1,8,0,100420.20728,6.52626,0.04475,1.13491,-3.34101,3000.0
2010,1,1,9,0,100625.78628,6.64946,0.00479,0.71597,-3.47827,600.0
2010,1,1,10,0,100878.54238,7.79518,0.02717,1.21943,-2.59144,10000.0
2010,1,1,11,0,101012.59807,8.44669,0.11917,2.1628,-2.20537,10000.0
2010,1,1,12,0,101051.9965,9.03625,0.12488,3.21415,-1.67452,10000.0
2010,1,1,13,0,101095.33478,9.70865,0.00913,3.76573,-0.74444,10000.0
2010,1,1,14,0,101128.36885,10.2293,0.0468,4.28462,-0.03623,10000.0
2010,1,1,15,0,101185.04198,9.74067,0.02488,4.4074,0.39747,10000.0
2010,1,1,16,0,101255.35303,9.79079,0.00753,3.78794,0.80485,10000.0
2010,1,1,17,0,101327.98758,8.5156,0.00662,3.04756,1.13075,10000.0
2010,1,1,18,0,101394.05572,8.43903,0.01712,2.46574,1.4905,10000.0
2010,1,1,19,0,101436.78786,8.32836,0.01621,2.0209,1.84962,10000.0
2010,1,1,20,0,101468.00355,8.304,0.00959,1.43785,1.88534,10000.0
2010,1,1,21,0,101513.46328,7.7026,0.05616,1.39898,2.13165,10000.0
2010,1,1,22,0,101540.33503,7.80701,0.12831,1.25028,2.32155,10000.0
2010,1,1,23,0,101569.02517,7.08798,0.02009,0.82641,2.3322,10000.0
2010,1,2,0,0,101580.8447,8.00608,0.00753,0.42784,2.26953,5000.0
2010,1,2,1,0,101567.91393,7.12835,0.01142,0.04963,2.38172,4000.0
2010,1,2,2,0,101551.44741,7.44575,0.05297,-0.14904,2.50456,4000.0
2010,1,2,3,0,101556.49849,8.01861,0.12488,-0.33537,2.7446,4000.0
2010,1,2,4,0,101547.81063,7.66293,0.20753,-0.44581,2.89376,10000.0
2010,1,2,5,0,101503.46214,7.85017,0.38058,-0.85796,3.0893,8000.0
2010,1,2,6,0,101479.72205,7.85434,0.67805,-1.06033,3.2955,10000.0
2010,1,2,7,0,101511.13978,8.15226,0.47532,-1.10845,3.45093,10000.0
2010,1,2,8,0,101516.79699,8.18567,0.53605,-1.21889,3.59445,10000.0
2010,1,2,9,0,101553.7709,8.29634,0.32282,-1.21889,4.02878,10000.0
2010,1,2,10,0,101559.32709,9.00841,0.08105,-1.04614,4.37912,10000.0
2010,1,2,11,0,101560.33731,9.62025,0.07488,-1.21889,4.37474,10000.0
2010,1,2,12,0,101494.47121,9.75389,0.13264,-1.37746,4.63608,10000.0
2010,1,2,13,0,101392.84346,9.99891,0.17031,-1.76431,4.5778,10000.0
2010,1,2,14,0,101268.08175,10.32188,0.10593,-2.14992,4.96011,7000.0
2010,1,2,15,0,101183.82972,10.15831,0.08972,-1.69089,5.93531,3500.0
2010,1,2,16,0,101159.8876,10.25436,0.39953,-0.94187,6.21985,6000.0
2010,1,2,17,0,101116.75136,10.37548,0.15935,-0.78638,6.59965,7000.0
2010,1,2,18,0,101107.35635,10.54114,0.23469,-0.47542,7.14554,10000.0
2010,1,2,19,0,101065.33136,11.03813,0.09634,0.00706,7.98975,8000.0
2010,1,2,20,0,101031.8932,11.46342,0.01621,0.58271,8.69671,7000.0
2010,1,2,21,0,100984.21099,11.84695,0.00959,0.88935,9.04141,8500.0
2010,1,2,22,0,100885.2098,11.37641,0.02488,1.00287,9.23006,7000.0
2010,1,2,23,0,100958.75355,11.16063,0.18081,1.18797,8.88473,7000.0
2010,1,3,0,0,100925.11335,11.1307,0.36437,0.73819,8.40528,6000.0
2010,1,3,1,0,100889.95782,11.02142,0.95316,0.39576,8.49427,7000.0
2010,1,3,2,0,100836.41636,11.14532,1.02758,0.09035,8.66412,5000.0
2010,1,3,3,0,100835.81023,11.53999,1.44377,-0.16693,8.19093,7000.0
2010,1,3,4,0,100783.17797,11.45507,1.91156,-0.44766,7.5642,6000.0
2010,1,3,5,0,100785.29942,11.2727,1.3851,0.579,6.74192,5000.0
2010,1,3,6,0,100828.03157,11.58802,1.34857,1.76053,5.58308,5000.0
2010,1,3,7,0,100886.01798,11.21005,0.67897,1.81729,4.04695,8000.0
2010,1,3,8,0,100940.46863,11.30124,0.23561,1.76917,2.59167,9000.0
2010,1,3,9,0,101055.83533,10.22165,0.25752,1.64762,1.80512,9000.0
2010,1,3,10,0,101146.65376,10.7785,0.09246,1.64145,1.96243,9000.0
2010,1,3,11,0,101216.76277,12.06343,0.07922,2.30656,1.66786,8000.0
2010,1,3,12,0,101239.08855,12.34255,0.07922,2.40158,1.75999,8000.0
2010,1,3,13,0,101156.6549,13.03861,0.0105,2.17576,1.99941,9000.0
2010,1,3,14,0,101113.31663,13.54256,0.00479,1.80742,2.12538,10000.0
2010,1,3,15,0,101132.10665,13.29963,0.01142,1.64824,2.41869,10000.0
2010,1,3,16,0,101150.89667,12.74139,0.00046,1.51867,2.35477,10000.0
2010,1,3,17,0,101217.57094,10.60657,0.0,1.20154,2.1423,10000.0
2010,1,3,18,0,101266.97052,9.54716,0.0,0.86652,2.21187,10000.0
2010,1,3,19,0,101285.35645,9.48869,0.0,0.38404,2.33722,9000.0
2010,1,3,20,0,101295.45861,9.45528,0.0,-0.5945,1.93673,9000.0
2010,1,3,21,0,101263.03067,8.6743,0.0,-1.25961,1.31376,9000.0
2010,1,3,22,0,101195.44721,7.25155,0.0,-1.91608,0.82365,9000.0
2010,1,3,23,0,101159.78658,6.80955,0.0,-1.95742,0.363,9000.0
2010,1,4,0,0,101161.20088,5.88936,0.0,-2.00555,0.31223,10000.0
2010,1,4,1,0,101097.15317,5.52741,0.0,-2.10612,0.42066,10000.0
2010,1,4,2,0,101059.97721,4.51394,0.0,-2.18509,0.55791,10000.0
2010,1,4,3,0,101012.09296,4.55153,0.0,-2.53122,0.41627,10000.0
2010,1,4,4,0,100892.48336,4.54248,0.0,-2.46767,0.21822,10000.0
2010,1,4,5,0,100833.38571,4.63506,0.0,-2.54788,0.227,10000.0
2010,1,4,6,0,100750.95207,4.92601,0.0,-2.90635,0.08661,10000.0
2010,1,4,7,0,100679.32774,4.63367,0.00046,-3.06429,-0.12398,10000.0
2010,1,4,8,0,100652.45599,4.95316,0.0,-3.05504,-0.24682,10000.0
2010,1,4,9,0,100582.85209,5.37706,0.0,-3.40981,-0.48874,10000.0
2010,1,4,10,0,100603.25846,8.12789,0.0,-3.48446,-0.52697,10000.0
2010,1,4,11,0,100562.95083,9.26108,0.0,-3.77444,-0.59277,10000.0
2010,1,4,12,0,100481.83047,9.91538,0.0,-4.71164,-0.94124,10000.0
2010,1,4,13,0,100363.53415,10.48545,0.0,-4.78136,-1.17439,10000.0
2010,1,4,14,0,100297.97111,10.73464,0.0,-4.62033,-1.19695,10000.0
2010,1,4,15,0,100264.735,11.12444,0.00479,-4.04098,-1.29221,10000.0
2010,1,4,16,0,100249.27869,11.0423,0.00388,-3.47274,-1.64444,10000.0
2010,1,4,17,0,100269.58404,10.459,0.00662,-3.26543,-2.19346,10000.0
2010,1,4,18,0,100294.23331,10.10053,0.01096,-3.52888,-2.58015,10000.0
2010,1,4,19,0,100340.80428,9.84925,0.00046,-3.85897,-2.8929,10000.0
2010,1,4,20,0,100390.911,9.2221,0.00525,-3.94103,-3.27019,10000.0
2010,1,4,21,0,100426.26857,8.64159,0.00091,-3.93363,-3.64999,10000.0
2010,1,4,22,0,100449.20048,8.42094,0.00091,-3.86946,-3.94581,10000.0
2010,1,4,23,0,100500.72151,8.42372,0.00091,-4.07121,-4.19525,10000.0
2010,1,5,0,0,100503.34807,8.56572,0.00091,-3.88797,-4.48418,10000.0
2010,1,5,1,0,100567.69884,8.61653,0.00046,-3.49248,-4.52868,10000.0
2010,1,5,2,0,100601.64211,7.72836,0.00091,-3.37032,-4.53306,10000.0
2010,1,5,3,0,100617.40148,7.38659,0.00297,-3.42832,-4.68097,10000.0
2010,1,5,4,0,100647.91001,7.42418,0.00525,-3.308,-4.73801,10000.0
2010,1,5,5,0,100644.77834,7.15202,0.01005,-3.18707,-4.89156,10000.0
2010,1,5,6,0,100660.23465,6.94946,0.00708,-2.86994,-4.87025,10000.0
2010,1,5,7,0,100722.16091,6.7845,0.00342,-2.56577,-4.90785,10000.0
2010,1,5,8,0,100747.51733,6.33554,0.00616,-2.31713,-4.69414,10000.0
2010,1,5,9,0,100828.43565,5.82602,0.0105,-2.0728,-4.48418,10000.0
2010,1,5,10,0,100910.66725,6.26315,0.01278,-2.54418,-4.52429,10000.0
2010,1,5,11,0,100909.9601,6.27776,0.01324,-2.43991,-4.52993,10000.0
2010,1,5,12,0,100920.66839,5.92486,0.01963,-2.12216,-4.83515,10000.0
2010,1,5,13,0,100866.41978,5.89841,0.01438,-1.76246,-4.73738,10000.0
2010,1,5,14,0,100873.28925,5.58031,0.01667,-1.52862,-4.64838,10000.0
2010,1,5,15,0,100878.44136,5.5114,0.01621,-1.18866,-4.40396,10000.0
2010,1,5,16,0,100907.83865,5.39168,0.01712,-1.14547,-4.34567,10000.0
2010,1,5,17,0,100965.62302,4.22717,0.01187,-0.99924,-3.54784,10000.0
2010,1,5,18,0,100966.0271,3.97589,0.00662,-0.81292,-2.74561,10000.0
2010,1,5,19,0,100998.05096,3.62855,0.00183,-0.61548,-2.00983,10000.0
2010,1,5,20,0,100992.59579,2.63875,0.00046,-0.79441,-2.02988,10000.0
2010,1,5,21,0,101012.69909,1.0935,0.0,-0.74258,-1.67577,10000.0
2010,1,5,22,0,100989.16105,2.41671,0.0,0.65304,-0.27063,10000.0
2010,1,5,23,0,100974.81598,1.88422,0.0,0.18475,0.74155,10000.0
2010,1,6,0,0,100953.80349,1.16658,0.0,0.05765,1.20972,10000.0
2010,1,6,1,0,100909.15193,0.69048,0.0,0.07061,1.56257,10000.0
2010,1,6,2,0,100875.61275,0.36055,0.0,0.18228,1.20658,10000.0
2010,1,6,3,0,100882.28018,0.9515,0.00137,0.20326,1.13451,10000.0
2010,1,6,4,0,100840.65927,0.83596,0.00822,0.11256,1.33068,10000.0
2010,1,6,5,0,100830.15302,1.41856,0.01438,0.03112,1.52497,10000.0
2010,1,6,6,0,100771.05537,2.07216,0.02055,-0.06143,1.60707,10000.0
2010,1,6,7,0,100810.85789,2.34641,0.0605,-0.02811,1.70296,10000.0
2010,1,6,8,0,100790.14846,2.02552,0.07146,-0.16755,1.79446,10000.0
2010,1,6,9,0,100853.08493,2.13133,0.04109,-0.18236,1.97183,10000.0
2010,1,6,10,0,100831.06221,4.4332,0.04246,-0.27182,1.76689,10000.0
2010,1,6,11,0,100877.02705,4.96847,0.04429,0.39144,1.57197,10000.0
2010,1,6,12,0,100802.17003,5.13274,0.04908,1.12318,1.19405,10000.0
2010,1,6,13,0,100719.53434,5.51906,0.06301,1.56741,0.58612,10000.0
2010,1,6,14,0,100678.11548,6.06895,0.07443,1.78398,0.16432,9000.0
2010,1,6,15,0,100632.75677,5.80444,0.16871,2.01411,-0.07258,10000.0
2010,1,6,16,0,100640.53543,5.54203,0.83444,1.82778,-0.71123,10000.0
2010,1,6,17,0,100653.26416,4.13737,0.24223,0.78014,-1.2966,10000.0
2010,1,6,18,0,100655.89072,2.90813,0.17031,0.02001,-2.04618,9000.0
2010,1,6,19,0,100684.58086,3.33551,0.17031,-0.67656,-2.13455,9000.0
2010,1,6,20,0,100695.79426,3.65709,0.06666,-0.97765,-1.8475,10000.0
2010,1,6,21,0,100708.32094,2.42437,0.01918,-1.10413,-1.7397,10000.0
2010,1,6,22,0,100695.69324,2.36242,0.00571,-1.00912,-1.91769,10000.0
2010,1,6,23,0,100719.53434,1.7109,0.00091,-1.07822,-1.77229,5050.0
2010,1,7,0,0,100661.74998,1.67123,0.0,-1.27812,-1.56046,9000.0
2010,1,7,1,0,100634.37312,2.26915,0.0,-1.34661,-1.70711,9500.0
2010,1,7,2,0,100617.40148,1.20487,0.00479,-1.29725,-1.91205,1000.0
2010,1,7,3,0,100668.21536,1.68585,0.00228,-1.30774,-2.10697,8500.0
2010,1,7,4,0,100673.26644,1.63851,0.00228,-1.2701,-2.20223,10000.0
2010,1,7,5,0,100704.98723,1.74153,0.00228,-1.37252,-2.35892,10000.0
2010,1,7,6,0,100707.20971,1.73109,0.03059,-1.89141,-3.00508,10000.0
2010,1,7,7,0,100786.81474,2.65546,0.12534,-1.92102,-3.14296,10000.0
2010,1,7,8,0,100847.02363,2.61996,0.12123,-2.0185,-3.43565,10000.0
2010,1,7,9,0,100908.14171,2.8246,0.14588,-2.23568,-4.07617,10000.0
2010,1,7,10,0,100983.09976,4.25779,0.16164,-1.96236,-4.2761,10000.0
2010,1,7,11,0,101062.09867,4.44225,0.35387,-2.08946,-4.91475,10000.0
2010,1,7,12,0,101061.59356,4.73947,0.17967,-2.59662,-5.5841,10000.0
2010,1,7,13,0,101071.08959,5.01998,0.25707,-3.16795,-6.65269,10000.0
2010,1,7,14,0,101109.17474,4.17079,0.35661,-3.4277,-6.68904,5000.0
2010,1,7,15,0,101124.02492,3.90002,0.19451,-3.83923,-6.8006,10000.0
2010,1,7,16,0,101204.33711,3.76498,0.14885,-3.83676,-6.28041,10000.0
2010,1,7,17,0,101277.1737,3.06335,0.0363,-3.74606,-6.0247,8000.0
2010,1,7,18,0,101405.57218,2.63806,0.17031,-3.40549,-5.75081,8000.0
2010,1,7,19,0,101472.65054,2.88586,0.02854,-3.35243,-5.58535,10000.0
2010,1,7,20,0,101563.77204,2.95825,0.07146,-3.44436,-5.50827,10000.0
2010,1,7,21,0,101607.0093,2.63875,0.06666,-3.08836,-5.40109,10000.0
2010,1,7,22,0,101635.90148,2.68121,0.0363,-2.67189,-5.0871,10000.0
2010,1,7,23,0,101680.14895,2.84757,0.0105,-2.00123,-4.9605,10000.0
2010,1,8,0,0,101751.26818,2.71184,0.00822,-1.94508,-4.76057,10000.0
2010,1,8,1,0,101747.73242,2.75221,0.00708,-1.43237,-3.89567,10000.0
2010,1,8,2,0,101741.46908,2.2775,0.10159,-0.92459,-3.47576,10000.0
2010,1,8,3,0,101734.29654,1.85638,0.08538,-0.53651,-3.48265,10000.0
2010,1,8,4,0,101763.9969,1.98098,0.18972,-0.45136,-3.71705,4000.0
2010,1,8,5,0,101740.86295,2.09026,0.13013,-0.37671,-3.88251,10000.0
2010,1,8,6,0,101753.38963,1.83202,0.25707,-0.36498,-3.80104,4000.0
2010,1,8,7,0,101806.62803,1.74501,0.11484,-0.16446,-3.00258,450.0
2010,1,8,8,0,101837.54064,1.20487,0.03059,-0.11511,-2.75689,800.0
2010,1,8,9,0,101874.7166,1.2167,0.0468,-0.12498,-2.3163,2000.0
2010,1,8,10,0,101948.76545,3.91881,0.14406,-1.46507,-2.12264,7000.0
2010,1,8,11,0,101954.72572,4.90026,0.12739,-2.07773,-2.43162,8000.0
2010,1,8,12,0,101915.93342,5.12439,0.09452,-2.21285,-3.1273,10000.0
2010,1,8,13,0,101871.88799,5.33599,0.12123,-1.93768,-3.73711,10000.0
2010,1,8,14,0,101836.12634,5.65131,0.11392,-1.47432,-4.07429,10000.0
2010,1,8,15,0,101862.99809,5.73553,0.2436,-1.28182,-4.42213,10000.0
2010,1,8,16,0,101909.16497,5.23437,0.04109,-1.13622,-3.99156,10000.0
2010,1,8,17,0,101953.81653,3.75663,0.03904,-0.67656,-3.29401,10000.0
2010,1,8,18,0,102025.03677,3.1782,0.02374,-0.65065,-3.05961,10000.0
2010,1,8,19,0,102067.76892,2.85453,0.05525,-0.96716,-2.9117,10000.0
2010,1,8,20,0,102142.4239,2.75012,0.021,-1.29725,-2.74123,10000.0
2010,1,8,21,0,102172.22528,1.11438,0.02762,-1.07267,-2.25049,10000.0
2010,1,8,22,0,102133.33195,0.6696,0.01712,-1.00788,-2.43977,10000.0
2010,1,8,23,0,102219.90748,0.37099,0.00868,-0.71913,-2.27243,10000.0
2010,1,9,0,0,102229.60556,0.10231,0.01484,-0.68397,-2.32633,10000.0
2010,1,9,1,0,102222.43302,0.04105,0.0153,-0.3403,-2.08315,10000.0
2010,1,9,2,0,102199.19805,-0.34804,0.01005,-0.26503,-2.11198,10000.0
2010,1,9,3,0,102197.98579,0.18583,0.02146,-0.03983,-1.78796,10000.0
2010,1,9,4,0,102194.45003,-0.27009,0.03858,0.29519,-1.97347,10000.0
2010,1,9,5,0,102159.19349,-0.46986,0.03059,0.48522,-1.87132,800.0
2010,1,9,6,0,102117.77462,-0.40164,0.01484,0.28717,-1.86066,10000.0
2010,1,9,7,0,102137.97895,0.0146,0.01233,0.56049,-1.79172,10000.0
2010,1,9,8,0,102143.53514,0.62575,0.01438,0.90107,-1.39625,1200.0
2010,1,9,9,0,102194.04595,0.86728,0.05045,0.47967,-0.82843,600.0
2010,1,9,10,0,102183.74174,2.58307,0.13744,-0.18174,-0.99451,300.0
2010,1,9,11,0,102230.41373,3.43366,0.0516,-0.48838,-1.11485,450.0
2010,1,9,12,0,102181.41825,3.46846,0.04338,-0.74135,-1.29221,500.0
2010,1,9,13,0,102117.77462,4.98239,0.0516,-0.78145,-1.50593,1500.0
2010,1,9,14,0,102056.95961,4.94133,0.00959,-1.04367,-1.73594,7000.0
2010,1,9,15,0,102018.36935,4.69074,0.0,-1.00356,-1.73281,9000.0
2010,1,9,16,0,102004.32734,4.2912,0.0,-0.88202,-1.69144,10000.0
2010,1,9,17,0,102017.76322,2.74456,0.0,-0.56242,-1.66575,10000.0
2010,1,9,18,0,102056.95961,0.70649,0.0,-0.9394,-2.00042,6000.0
2010,1,9,19,0,102060.39434,0.24291,0.0,-1.76739,-1.82494,4000.0
2010,1,9,20,0,102059.48515,0.09187,0.0,-2.24309,-1.16749,800.0
2010,1,9,21,0,102067.06177,0.56658,0.00091,-2.16473,-0.12711,4000.0
2010,1,9,22,0,102013.72235,0.29512,0.0,-1.75567,0.68138,4000.0
2010,1,9,23,0,101996.85174,-0.19839,0.0,-1.69706,0.81237,7000.0
2010,1,10,0,0,101964.12073,-1.78193,0.0,-1.40029,1.03173,4000.0
2010,1,10,1,0,101919.26713,-2.1063,0.0,-1.50949,0.93082,6000.0
2010,1,10,2,0,101803.39533,-2.14945,0.0,-1.96236,0.56293,8000.0
2010,1,10,3,0,101752.48044,-0.75315,0.0,-2.02838,0.53096,10000.0
2010,1,10,4,0,101717.729,-0.01324,0.0,-1.93336,0.48396,10000.0
2010,1,10,5,0,101645.09445,-0.69329,0.0,-2.21162,0.3442,10000.0
2010,1,10,6,0,101553.2658,-0.59793,0.0,-2.35785,0.30471,10000.0
2010,1,10,7,0,101517.70618,-1.6462,0.0,-2.45101,0.17498,10000.0
2010,1,10,8,0,101442.04099,-1.53901,0.0,-2.71878,0.03521,10000.0
2010,1,10,9,0,101433.45415,-0.87357,0.0,-3.15746,0.21446,10000.0
2010,1,10,10,0,101430.82759,0.4921,0.0,-3.50976,0.64628,10000.0
2010,1,10,11,0,101310.00573,2.29281,0.0,-4.1471,1.51745,10000.0
2010,1,10,12,0,101163.42335,2.81834,0.0,-4.65241,1.89975,10000.0
2010,1,10,13,0,101061.59356,3.31393,0.00388,-4.13785,2.52962,10000.0
2010,1,10,14,0,100995.52542,3.76011,0.05479,-3.38328,2.43937,5000.0
2010,1,10,15,0,100947.64117,2.85732,0.23835,-2.94275,1.54816,1500.0
2010,1,10,16,0,100954.00553,2.77518,0.38537,-2.87118,0.91891,1500.0
2010,1,10,17,0,100988.65595,2.2956,0.45774,-3.11982,1.01982,2000.0
2010,1,10,18,0,100985.42325,2.03388,0.73901,-3.29813,0.80422,4000.0
2010,1,10,19,0,100990.57536,1.9761,0.3767,-3.41351,0.7052,6500.0
2010,1,10,20,0,101036.23713,1.97402,0.12009,-3.00877,0.88695,10000.0
2010,1,10,21,0,101044.5209,1.75406,0.03425,-2.52382,1.21097,10000.0
2010,1,10,22,0,101067.65486,1.95105,0.01142,-2.30602,1.62462,8000.0
2010,1,10,23,0,101091.29391,2.02831,0.00388,-1.88277,1.43722,8000.0
2010,1,11,0,0,101175.3439,2.0123,0.00137,-1.66374,1.28806,10000.0
2010,1,11,1,0,101185.64811,2.40557,0.00342,-1.43607,1.14579,10000.0
2010,1,11,2,0,101238.58344,2.23643,0.00297,-0.96469,1.11069,10000.0
2010,1,11,3,0,101250.90808,1.85917,0.00046,-1.09673,1.24356,10000.0
2010,1,11,4,0,101235.95688,0.75521,0.0,-1.05292,1.71361,10000.0
2010,1,11,5,0,101314.95579,0.4921,0.0,-0.31994,1.85776,10000.0
2010,1,11,6,0,101394.05572,0.62505,0.0,-0.58216,1.51118,10000.0
2010,1,11,7,0,101437.79808,1.37401,0.0,-0.78207,1.3031,10000.0
2010,1,11,8,0,101533.46556,1.56334,0.0,-0.5328,1.42093,10000.0
2010,1,11,9,0,101668.83453,2.13689,0.0,-0.68273,1.9524,10000.0
2010,1,11,10,0,101654.38844,4.80211,0.0,-1.05045,2.29836,10000.0
2010,1,11,11,0,101703.58597,6.15943,0.0,-0.50072,2.27454,10000.0
2010,1,11,12,0,101685.70514,6.47684,0.00091,-0.40756,3.28672,10000.0
2010,1,11,13,0,101586.906,6.96965,0.0,-0.06821,3.86144,10000.0
2010,1,11,14,0,101592.46219,8.05898,0.0,0.45807,4.35781,10000.0
2010,1,11,15,0,101583.1682,8.46548,0.0,1.34777,4.7771,10000.0
2010,1,11,16,0,101602.56435,8.40075,0.0,1.25645,4.82097,10000.0
2010,1,11,17,0,101556.19542,7.01768,0.0,0.65119,4.67808,10000.0
2010,1,11,18,0,101588.72439,7.42278,0.0,0.29334,4.83413,10000.0
2010,1,11,19,0,101533.86964,7.39355,0.03904,-0.14657,5.24778,10000.0
2010,1,11,20,0,101503.36111,8.09309,0.09908,-0.58401,5.89332,10000.0
2010,1,11,21,0,101393.14652,8.3562,0.09246,-1.06218,6.36713,10000.0
2010,1,11,22,0,101307.0761,8.45992,0.0573,-0.88017,7.51218,10000.0
2010,1,11,23,0,101161.40292,8.86781,0.0153,-0.41249,7.87819,10000.0
2010,1,12,0,0,101051.08731,9.39403,0.03333,-0.17495,8.30061,10000.0
2010,1,12,1,0,100846.92261,9.31607,0.40432,-0.29341,8.70486,10000.0
2010,1,12,2,0,100662.55815,10.02049,0.36528,-0.45938,9.26265,8000.0
2010,1,12,3,0,100485.87133,10.58847,0.53559,0.1866,9.80352,7000.0
2010,1,12,4,0,100351.81564,10.74509,1.28944,0.67772,10.21968,6500.0
2010,1,12,5,0,100195.33314,11.32073,3.19096,0.78569,10.4453,6000.0
2010,1,12,6,0,100037.63839,11.8031,4.78838,1.16761,10.30805,6000.0
2010,1,12,7,0,100054.91309,11.9082,4.98586,3.2271,8.3614,3500.0
2010,1,12,8,0,100096.83706,11.50379,3.63113,5.02006,5.77048,8000.0
2010,1,12,9,0,100234.93362,10.79659,2.11087,5.737,4.50008,6000.0
2010,1,12,10,0,100318.88259,10.33232,2.22639,5.3594,4.59409,9000.0
2010,1,12,11,0,100389.59772,10.41446,1.83052,6.94444,3.77056,9000.0
2010,1,12,12,0,100396.77026,9.75459,0.89311,6.58535,2.68944,9000.0
2010,1,12,13,0,100436.6738,9.74763,0.73627,6.78834,2.304,10000.0
2010,1,12,14,0,100438.89628,9.63278,0.67052,7.42137,2.02072,10000.0
2010,1,12,15,0,100506.2777,10.15691,0.03995,6.34288,2.1586,10000.0
2010,1,12,16,0,100587.70113,9.92443,0.17351,6.73837,1.51933,9000.0
2010,1,12,17,0,100656.29481,9.41491,0.05525,5.65186,1.17023,9000.0
2010,1,12,18,0,100820.55597,8.8866,0.13538,5.28105,1.38332,10000.0
2010,1,12,19,0,100879.04749,9.16363,0.15068,4.65789,1.77315,10000.0
2010,1,12,20,0,100949.35854,8.82256,0.142,4.197,2.15797,10000.0
2010,1,12,21,0,100973.40168,8.56015,0.1226,3.75154,2.52649,10000.0
2010,1,12,22,0,100963.1985,8.2149,0.04292,3.04016,3.74737,9500.0
2010,1,12,23,0,100953.90451,8.36316,0.1936,2.70082,3.72042,9000.0
2010,1,13,0,0,100983.40282,8.37082,0.41482,3.0235,3.4785,8000.0
2010,1,13,1,0,100992.59579,8.67013,0.41094,3.53436,3.71478,8000.0
2010,1,13,2,0,100993.60601,9.00632,0.91891,4.47095,3.87397,8000.0
2010,1,13,3,0,100973.40168,9.00076,0.34907,3.68059,4.04131,8000.0
2010,1,13,4,0,100960.67296,9.63487,0.28127,3.06052,4.29263,8000.0
2010,1,13,5,0,100849.95326,10.08313,0.39291,2.70945,4.50572,10000.0
2010,1,13,6,0,100873.59232,9.83394,0.17123,2.4059,4.27383,4000.0
2010,1,13,7,0,100809.14052,10.32954,0.32145,1.72228,3.85141,10000.0
2010,1,13,8,0,100787.72394,9.54508,0.20547,1.22252,3.81569,700.0
2010,1,13,9,0,100782.16775,10.40402,0.20456,1.09665,3.93853,8000.0
2010,1,13,10,0,100727.61607,10.54114,0.40478,1.16144,3.99243,6000.0
2010,1,13,11,0,100646.09162,11.09242,0.14269,1.41317,4.09897,6000.0
2010,1,13,12,0,100554.46501,10.9553,0.16826,1.86912,3.94605,6000.0
2010,1,13,13,0,100371.61587,10.87386,0.42624,1.97586,4.19298,8000.0
2010,1,13,14,0,100255.44101,9.72327,0.85636,1.55878,4.25566,6000.0
2010,1,13,15,0,100086.22979,9.41004,1.27027,0.64996,4.18797,6000.0
2010,1,13,16,0,99933.4851,9.20609,1.71842,-0.17495,4.64486,7000.0
2010,1,13,17,0,99768.71883,9.68011,1.70906,-1.16521,4.71192,10000.0
2010,1,13,18,0,99518.18521,9.36897,1.71089,-2.69904,2.99341,8000.0
2010,1,13,19,0,99297.655,9.71074,2.35835,-2.96311,4.22495,8000.0
2010,1,13,20,0,99133.79793,10.78963,2.20402,0.68266,5.25405,4000.0
2010,1,13,21,0,99093.89439,11.9792,0.88078,4.26487,5.58747,3000.0
2010,1,13,22,0,98948.12019,12.06343,1.38761,5.23662,6.71309,4000.0
2010,1,13,23,0,98873.76828,11.51006,1.08626,4.4185,5.71658,3000.0
2010,1,14,0,0,98850.93739,10.91214,2.73893,4.36914,4.05447,3000.0
2010,1,14,1,0,98859.72627,10.80773,1.54834,6.5107,2.17364,3000.0
2010,1,14,2,0,99272.70266,9.88197,2.43095,11.09675,-5.80722,4000.0
2010,1,14,3,0,99815.39082,8.20446,2.76084,8.56094,-7.50066,4000.0
2010,1,14,4,0,100181.89727,8.04367,1.27209,7.24244,-5.75207,6000.0
2010,1,14,5,0,100420.91443,8.1982,0.33149,6.32869,-4.19651,4000.0
2010,1,14,6,0,100589.21645,8.13625,0.13538,5.34953,-2.88036,8000.0
2010,1,14,7,0,100739.33458,8.29425,0.09246,4.66345,-1.83935,10000.0
2010,1,14,8,0,100880.76485,7.97615,0.5155,4.19824,-1.33044,10000.0
2010,1,14,9,0,101005.02145,7.69494,0.07488,3.81262,-0.85851,10000.0
2010,1,14,10,0,101151.80587,9.30145,0.11963,4.56905,-1.9014,10000.0
2010,1,14,11,0,101260.40411,9.86109,0.15205,4.73625,-2.19534,10000.0
2010,1,14,12,0,101323.74467,10.49798,0.19269,4.98304,-2.26491,10000.0
2010,1,14,13,0,101362.23391,10.73047,0.16826,4.43454,-1.73594,10000.0
